T,S,X0,X1
121,0.0,0.3303937056697075,-0.24234469627794167
122,0.0,-1.0649288932104262,-0.1519374867380402
123,0.0,-0.35476780381958717,-0.5173569097187138
124,0.0,-0.5025163633682217,-0.14833633359566162
125,0.0,-0.5648856325311493,1.3571557375969978
126,0.0,0.2766953932958133,0.34469362802336156
127,0.0,-0.6104513610153919,1.2400634650704057
128,0.0,0.11103599982524534,-0.1253722124110675
129,0.0,-0.2829497669569792,-0.5379150809470016
130,0.0,-1.0386047693547291,1.4705216613177363
131,0.0,-0.8145509741532804,1.648391880208878
132,0.0,-0.2758917159543275,0.2532365579924778
133,0.0,-0.2696003090710483,0.0778252964594274
134,0.0,0.042536611687511994,0.7583836756244915
135,0.0,-1.3576602933456998,0.5056668780001359
136,0.0,0.4000929423983194,0.7087478720108963
137,0.0,1.942743132402704,-2.2013484322860153
138,0.0,2.2101769235811455,-2.635657965722621
139,0.0,-0.6196238381732913,0.9662519537431828
140,0.0,-0.470469758437025,-0.8750726007418517
141,0.0,1.2446551259873886,-2.159638771857854
142,0.0,-0.5437500730948013,-0.031447104488606104
143,0.0,-1.0495791826775767,0.7099113024229882
144,0.0,-0.4739663950566571,0.2819607232227544
145,0.0,2.681243321832496,-2.751223193068915
146,0.0,1.1024234742351338,-0.9506005921128705
147,0.0,-0.7843642584470563,1.3400677299007024
148,0.0,0.46289659194680033,0.1319080833606364
149,0.0,-0.7599396593552257,0.03816118413079411
150,0.0,-1.3407093269419468,1.194230728579825
151,0.0,-1.768272012810076,1.5067573122939915
152,0.0,0.7669823765567135,-1.9092935766366992
153,0.0,1.619147839336248,-1.760782412947246
154,0.0,0.019059754211874502,0.6370370988473586
155,0.0,1.2284925883683557,-0.6579026432524626
156,0.0,1.455635797388297,-0.9943334433656201
157,0.0,0.5675205286401884,-0.4884972478448716
158,0.0,-0.5348041054418767,0.4037080974330397
159,0.0,0.8536907360174991,0.2001679547643349
160,0.0,1.2772383067393678,-1.438596452871999
161,0.0,-0.9222216631117213,1.6542121850787952
162,0.0,0.9559340761865319,-0.7729265746862111
163,0.0,-0.040524263688334325,-0.00739675605298571
164,0.0,0.9692823051385343,-0.3054421253711219
165,0.0,-1.1564107935423045,-0.09501168722440123
166,0.0,-0.07406690782128206,0.9494507681663674
167,0.0,0.23681813460553885,0.7909273605973066
168,0.0,0.7310746058273456,-1.3903488701012032
169,0.0,0.21352475785368585,0.4021970776641049
170,0.0,-1.1016226805425777,0.30177501236611487
171,0.0,0.7656228326202232,-1.384342211275836
172,0.0,0.06645306483450875,-1.3331902211575037
173,0.0,0.22052188582396548,-0.019128525446790265
174,0.0,-0.8996527962133734,1.4580528836563356
175,0.0,-0.20804049767210264,0.677980338473616
176,0.0,1.1152629544135793,-0.4165445916238631
177,0.0,0.20618289273639434,0.5271354670566717
178,0.0,1.657411281302191,-0.5264435292025375
179,0.0,0.7327128278675819,-0.27289148549401976
180,0.0,-1.0056455757304266,1.0385126146245187
181,0.0,-1.50878711620016,1.306007390821935
182,0.0,-0.4475174933759572,0.9107092522288095
183,0.0,-0.37801230805892816,0.2705842698113919
184,0.0,-0.26299832690813657,0.38379119528297995
185,0.0,-0.5983736238535844,0.4713298868049306
186,0.0,1.9741054457699727,-1.1660491227853518
187,0.0,1.3770337574547502,-1.9505967780159927
188,0.0,-1.589876781493992,1.1122957120493735
189,0.0,0.4628916632914014,0.6773097039871344
190,0.0,0.07813947723122516,-0.6055291168342882
191,0.0,-0.23292831170304668,0.05525260997375919
192,0.0,-0.0004314330790290005,-0.23358083822407938
193,0.0,-1.126098977053737,0.8887275572001709
194,0.0,-1.7222298865686478,1.664216598705625
195,0.0,1.3369299602621263,-1.3278516978152988
196,0.0,-0.24616605830862665,0.5184252443180677
197,0.0,0.11420064620058823,-0.7802025832581714
198,0.0,0.43054601076027155,-0.5448641736981376
199,0.0,-0.3829519410955664,0.7958686626478582
200,0.0,0.6127604096410699,-1.0004411102709216
201,0.0,0.43088476793853603,0.02691833412863015
202,0.0,0.0006415911007956465,-0.9187995945459535
203,0.0,-1.8743702414755916,2.2759357613310685
204,0.0,0.32546979136131715,-0.7627147601925988
205,0.0,-0.6752911242165933,0.4309558983879127
206,0.0,0.505123094976037,-0.20402218454283672
207,0.0,0.05673442242517435,-1.1534535938637864
208,0.0,0.33567922791403376,0.4805766219460831
209,0.0,0.3684118765323448,-1.0857200176661002
210,0.0,-0.9662543421473545,0.8343866542503602
211,0.0,-0.0028302223970062546,0.7966910418658342
212,0.0,-0.7232925949837313,0.7493257094193849
213,0.0,-2.058135151416451,1.6638688778096098
214,0.0,0.9164481343042614,-1.0181360218079751
215,0.0,1.0162602989290326,-0.3980523628018724
216,0.0,2.0842137317642715,-2.254374175468544
217,0.0,-0.2864026347607691,0.5821803039172894
218,0.0,-0.2531705390793596,-0.09445029299194323
219,0.0,-1.0492972391496802,0.9580433580873431
220,0.0,0.7439031284655591,0.04821024567642218
221,0.0,1.6044688255341704,-3.384068259493027
222,0.0,0.6287353932656391,-0.9073043444079086
223,0.0,0.11928076187760792,0.13181492172767462
224,0.0,-0.631870117361928,0.9148719535688806
225,0.0,-0.024047476849964652,0.0261160812678362
226,0.0,0.06856073129280378,0.08678457624888022
227,0.0,-1.134887920622068,1.0568678518584604
228,0.0,-0.8251254008226049,0.37948895038483926
229,0.0,1.4547547336763684,-0.7380831964166612
230,0.0,-0.4327421673347515,0.2448649622481562
231,0.0,-0.5151089301814116,0.8537282285790652
232,0.0,1.0621385757132962,-1.2348540512035995
233,0.0,0.17017291097737428,0.4636333313912323
234,0.0,0.017155249522810223,-0.6880115277977537
235,0.0,-0.7494945155229424,1.6086734511498888
236,0.0,1.4996774172185419,-1.543946579278562
237,0.0,0.7675145251878346,-0.5723346439921724
238,0.0,-0.39287333316706763,0.578625146064168
239,0.0,-1.309970036731744,1.2985876618234513
240,0.0,1.3550063698620565,-0.5110084687053904
241,0.0,0.1873160769107769,0.7862283522133253
242,0.0,-0.7568983973124009,0.5878648873712299
243,0.0,0.6132511268667316,-0.8657558386835392
244,0.0,0.33650971390956996,-0.42500531649191714
245,0.0,0.7865733006224854,-0.37096910899797364
246,0.0,-1.158828079677301,0.8203219407659812
247,0.0,0.24623954354642813,-0.02240613011572383
248,0.0,1.0193553667226163,0.20550068336421407
249,0.0,-0.2555658483599278,0.030427663033791297
250,0.0,-1.0544512071696317,0.787527284108685
251,0.0,1.4572222926201486,-0.615656980102159
252,0.0,-0.3154188726543967,0.8228615486208497
253,0.0,-0.2595277722346462,-0.5403384682339398
254,0.0,0.5513781268019549,-0.6077786466591699
255,0.0,0.7725897568429445,-1.0485889898928678
256,0.0,-0.14960722612504018,0.7569439579320654
257,0.0,-1.3225426399889422,1.73275646848131
258,0.0,-0.461084773914751,-0.012041357519907203
259,0.0,-0.6036090214323557,0.291088351082602
260,0.0,0.814407552144357,-0.35738703973196717
261,0.0,1.5510117214535477,-0.9631934105649791
262,0.0,-0.3952696712936232,0.5010883847467625
263,0.0,-1.5276844601689097,0.11156041429922803
264,0.0,-0.1844546357863908,0.6745729709318778
265,0.0,0.29854658838272835,-0.8233665490442255
266,0.0,0.7944386104016946,-0.5580717836345889
267,0.0,-0.309455508427071,-0.3088501522193476
268,0.0,-1.302686888551921,2.25512177568648
269,0.0,0.14019451365431745,-0.18315168133437382
270,0.0,0.7299240919478481,-0.4683171228414197
271,0.0,0.3670252302004154,-0.699371113090899
272,0.0,0.5680961730352008,-0.19927968973047036
273,0.0,0.1361940640319827,0.7795233119619435
274,0.0,0.2054824363115775,-0.5864142667423111
275,0.0,-0.319838938823658,0.050683045322241466
276,0.0,0.319899244289715,-0.34159123546168535
277,0.0,0.04713007497555577,-0.42879742894497364
278,0.0,-0.6007558667310351,-0.2894463543332656
279,0.0,-0.7140942273521016,1.593740708323078
280,0.0,0.12422875289949682,-0.04211847863666965
281,0.0,0.9846355324793089,-1.9737369838931993
282,0.0,-0.6331190863353249,1.0323835577552
283,0.0,0.2605957527053551,-0.023557008812380514
284,0.0,-1.1148032620511552,0.9230832282482494
285,0.0,-1.2474941971438442,0.6530038202399673
286,0.0,-0.21483186517902575,-0.3832276560499888
287,0.0,-0.7611366216517459,0.7524847605681894
288,0.0,-0.7712870382159299,1.2772019415787046
289,0.0,-1.1561061009138398,0.5009826024007695
290,0.0,-0.3135241857212132,0.5645921716148646
291,0.0,0.5056267624853874,-0.36732626427049075
292,0.0,1.1525628404523418,-1.3853422551991452
293,0.0,-1.187165066933985,0.08651026902477854
294,0.0,-0.985784662077313,1.376884139572434
295,0.0,0.6605525163781684,-0.2744731620369236
296,0.0,0.22087686694543468,-0.8008725573502746
297,0.0,-0.2455816903066596,-0.35149468152480473
298,0.0,-0.38433760972038317,0.28988205721224464
299,0.0,0.37280753183716614,-1.3642729848835486
300,0.0,0.10367603518793062,0.1823653829700948
301,0.0,-0.24443969548024902,0.5503455665895811
302,0.0,-0.8391895628891316,0.8943416544498951
303,0.0,2.3270069512445652,-2.3354300123532785
304,0.0,-1.5805987416993612,0.6500164895783105
305,0.0,0.5748024025091564,-0.5458467809805183
306,0.0,0.8152464325353304,-0.8984678969135655
307,0.0,0.007334572344560267,0.22816145059444126
308,0.0,0.5618670097810244,-1.1115615368281822
309,0.0,-0.17016227799162864,-0.11062102633876653
310,0.0,1.049952041350244,0.0011564568608196657
311,0.0,-1.6661649145366362,0.9429429595710084
312,0.0,0.13415213796380734,0.5631097934235065
313,0.0,0.8045164245693968,-0.4309727830589581
314,0.0,2.745199375515373,-1.0189486271751003
315,0.0,0.6353719333062453,-0.14495302682716557
316,0.0,-0.54120513935229,0.03491571570025637
317,0.0,-0.9791760787252956,0.6914328552283369
318,0.0,-1.2025969067551903,1.1535955250816063
319,0.0,0.46970335652152084,-0.749782973388898
320,0.0,-1.4662025379871664,0.1504125983673612
321,0.0,-0.5328453905667354,1.115497471803742
322,0.0,-0.129619987762983,-1.4127895766468908
323,0.0,-2.4264173210408204,0.7304203988317677
324,0.0,0.9124318140673531,-0.6902071185884481
325,0.0,-1.0436528745055076,1.6932284456499258
326,0.0,-0.4727939078741868,-0.005547694636044209
327,0.0,0.29611551497190175,-0.3908027634337149
328,0.0,0.4920819007869408,-1.563180319914825
329,0.0,1.5968074408188597,-1.7148076538046282
330,0.0,-0.023228763713744313,0.21851249396993194
331,0.0,-1.5024250534957266,0.9745878184910653
332,0.0,-0.41740378271706696,0.23800900340320466
333,0.0,1.4469986575064817,-1.4669155800373401
334,0.0,0.3858840916950613,-0.3308871360530299
335,0.0,1.018895631336806,-0.6694256948946802
336,0.0,-1.0484431690288407,0.7391649599091352
337,0.0,-1.0569328172551224,-0.44774135607880966
338,0.0,0.30168249558985705,-0.6051766543525353
339,0.0,-1.4282506239657666,0.7603509300180944
340,0.0,1.4659888390734965,-0.5903263634560907
341,0.0,-1.021409418856625,0.20786678250503338
342,0.0,-0.704528962060823,1.2985243998488967
343,0.0,0.07750069513991686,1.3203911890376916
344,0.0,2.5146364639790266,-1.5444849169135824
345,0.0,1.1713334832521074,-0.9296932500909979
346,0.0,0.3792993542034873,-0.2717154763048197
347,0.0,-0.6158585516840177,0.4505398682728198
348,0.0,-0.37048693828671164,0.35994560166690376
349,0.0,-1.6797389402489524,1.6263613816286846
350,0.0,-0.2404174671443128,-0.7260186696078653
351,0.0,-0.44257277896864256,1.1294396793456092
352,0.0,-0.898428515516967,0.7237938283337138
353,0.0,0.009151871217174867,-0.7132623349557801
354,0.0,2.4942386446778455,-1.8900724024716675
355,0.0,0.1692963691975552,-1.2090486605461104
356,0.0,-0.1839123363612355,0.01774587467496762
357,0.0,-1.990060779396108,2.5960483345041574
358,0.0,1.1851284582945205,-0.27614719608289
359,0.0,0.6885698436481322,-0.6952796209118296
360,0.0,-0.6311712346996426,0.1931370731412837
361,0.0,0.5781172854533174,-0.39268947537839216
362,0.0,0.9388070673830857,-1.4503580257400126
363,0.0,0.4041391496557855,0.3839152657266206
364,0.0,0.37849097776177953,-1.6262131789876841
365,0.0,-1.0561039188922643,1.2550588703547274
366,0.0,0.607694775012741,-0.7246758714016658
367,0.0,0.7933649885841408,-0.9249275392287557
368,0.0,-1.8226162703040827,1.434094151699804
369,0.0,-0.5244998060006975,0.6529375524632828
370,0.0,-0.5477537129002032,-0.5563055227854955
371,0.0,0.199374443726892,-0.2446471183282541
372,0.0,0.7685575276352461,-0.8485137631618298
373,0.0,1.9666805336087145,-1.1700567568221012
374,0.0,-0.3437420927245542,-0.23457816563056066
375,0.0,0.7683114907525523,-0.4740898636008817
376,0.0,-0.21382570344656024,0.6519604462262265
377,0.0,0.7948623624367042,-0.177066327378677
378,0.0,0.4165415868947556,-0.028408815627832096
379,0.0,-0.8963140745278069,0.48188974659935846
380,0.0,-0.008238829810284704,-0.3122134558996409
381,0.0,-0.6120667248112495,-0.06188517963070711
382,0.0,0.5852638996944887,-0.7270367491633841
383,0.0,-1.0038488140590034,1.1593312962426627
384,0.0,-1.4868782260484164,1.149644070267613
385,0.0,-0.9374099497463608,0.7273946334488205
386,0.0,0.43952786686958606,-1.190446109872911
387,0.0,0.6064932122987129,-0.9774394057004596
388,0.0,2.4738367083507384,-3.1804359237581687
389,0.0,-0.32984686216659703,1.1169604204161003
390,0.0,-0.281907328507386,0.9311217979966842
391,0.0,-1.7464453159033002,0.89253678117117
392,0.0,-0.8197681776806387,-0.42502105212488916
393,0.0,-3.5187633514869066,3.1765590844937677
394,0.0,1.731237774187607,-1.7020207226901383
395,0.0,-0.9521492123419155,0.2320521019480234
396,0.0,0.6107653531186457,-0.24415020749063152
397,0.0,0.29030723735013664,-0.06330025127050107
398,0.0,0.12316148268145255,0.030021100246836165
399,0.0,1.0536308639767933,-0.9792925484699856
400,0.0,1.5409413016401152,-1.387484492189746
401,0.0,-2.589036968559154,2.3676644789953407
402,0.0,-0.7544246974898781,-0.021940190541817728
403,0.0,0.5809141831406381,-0.8370709917844628
404,0.0,-0.20156027821100264,1.4743613040768837
405,0.0,-0.21558723261360938,0.45813451880975836
406,0.0,-0.7215630001851729,1.2998790180549504
407,0.0,1.0866429027649924,-0.2828521667554721
408,0.0,0.5842444027424318,-1.0007423620865246
409,0.0,-1.4770456959338134,0.734800610902083
410,0.0,-0.1675062202240599,-0.4606085404169549
411,0.0,0.5161183556770814,0.4248969670238931
412,0.0,-0.8832046830316709,0.8949805967546022
413,0.0,0.17541455672007303,-0.5767052700810495
414,0.0,-0.41494055146145975,-0.35583508443848844
415,0.0,1.392265796486401,-1.2349166267190719
416,0.0,0.5634787364145745,-0.38119150968656657
417,0.0,0.6985804274073136,-0.2991110391699351
418,0.0,0.18945892014835003,-1.0381130733655237
419,0.0,0.052567546188796804,0.547863125119258
420,0.0,-0.191368551451683,-0.6847481999379977
421,0.0,-0.7768206499661796,1.1207155950487864
422,0.0,-0.10770094218507745,0.2387300888397622
423,0.0,1.2161917305220022,-0.4662906292038485
424,0.0,1.1148713349287613,-1.215381386233034
425,0.0,-0.11221078998350997,0.183703531343617
426,0.0,0.6272043234446357,-0.9924964986369673
427,0.0,-0.04237324406426426,0.03140035328002386
428,0.0,0.38337772702060435,-0.1887929465212273
429,0.0,0.5632484023938529,-0.08954269429520381
430,0.0,1.127656526714621,-1.5604853060875492
431,0.0,-2.1287296292914992,1.842110793859995
432,0.0,1.3707608429097444,-0.6489784270505876
433,0.0,-0.8774845590419689,0.37490191707726267
434,0.0,-0.44500224548513145,0.12438288834980629
435,0.0,-2.8602337572680003,2.3320738313641183
436,0.0,0.5971008918655092,-0.05530348325902262
437,0.0,-0.6322418173362849,0.6422178322817604
438,0.0,-0.9478816812093307,1.8616100238800666
439,0.0,1.588347835055839,-1.5651649759514796
440,0.0,1.2832989826818153,-0.7845428877462675
441,0.0,1.0520036902930947,-0.14365400427681513
442,0.0,1.3559918237419755,-1.9015794754763509
443,0.0,-0.8130314149628788,-0.18659956012481838
444,0.0,-1.6049118210014321,1.895194778535649
445,0.0,-0.37265382574493483,1.3719382968934108
446,0.0,-2.0857293141704907,1.7589650166366408
447,0.0,0.6839284778457614,-0.3561848631027938
448,0.0,-0.7772039608583369,0.8088166746825334
449,0.0,-0.22054312365962425,0.6563936950692827
450,0.0,-0.6883111470104919,0.5220887459576674
451,0.0,0.9106511699719205,-1.644762851585762
452,0.0,-0.9648360192301151,0.9077003450932449
453,0.0,0.16744989661796272,-1.4911353386745012
454,0.0,-1.0196781581126768,1.323090485321886
455,0.0,0.08875046230669181,-0.6784189451199798
456,0.0,-0.0043121041667055215,-0.42490481202658087
457,0.0,-0.29119987269993614,-0.2226423437209754
458,0.0,0.9728059355125875,-1.3271216794941365
459,0.0,-1.793475603935335,1.0974904704609199
460,0.0,-0.2917867003718166,0.8137835920920005
461,0.0,1.290667575138435,-2.165591660288982
462,0.0,0.71384738870152,-0.44263057684930707
463,0.0,-0.5610963590769119,0.27220066060324644
464,0.0,0.4869434712754992,0.09809545898968194
465,0.0,-0.5832084512037949,0.26244855024134167
466,0.0,-0.20491946276907602,-1.1290002216179207
467,0.0,0.9274526849432042,-1.1039367855999698
468,0.0,0.15428128203763097,-0.3495169604059398
469,0.0,1.5124479406002114,-0.43783111323717017
470,0.0,-1.5031388014160036,2.2470326989690204
471,0.0,0.10750836600182385,0.05498423327398952
472,0.0,-0.3532971327690957,1.0145115840463375
473,0.0,-0.620760767376964,0.8232465068798488
474,0.0,0.8873106578757189,-0.8574051390505119
475,0.0,0.16312743221700238,-1.1596318107562995
476,0.0,-0.9433833219208323,1.724363338516806
477,0.0,-0.40882190193834533,0.6743861538524031
478,0.0,-0.5896147248314184,0.7865836704822442
479,0.0,-1.0070152913952481,0.2910349531988889
480,0.0,-0.8697998013026169,0.7941452845190936
481,0.0,-0.7338406236446121,0.40864467703455215
482,0.0,0.03241626088990468,-0.9448081185016235
483,0.0,-0.26775877120418484,0.18470333448059134
484,0.0,0.8538464453755805,0.06132051869523614
485,0.0,-0.7900361791951445,0.4061946591268536
486,0.0,-0.28144630540933085,0.8560003694156301
487,0.0,1.402461404295518,-1.0618111377690502
488,0.0,0.5448483719812279,-1.353977399476122
489,0.0,-1.2569429267119807,0.5025463705484046
490,0.0,-1.040039368753686,1.4471354865171167
491,0.0,0.6862631786889617,-0.2392455715877565
492,0.0,-0.04427520705587684,-0.3129124872062785
493,0.0,-0.4369096608042634,0.4997708818746004
494,0.0,0.9380059656147914,-0.8918936592406322
495,0.0,0.46375612385075904,-0.7222225795073135
496,0.0,1.1971342226827049,0.15978033491163512
497,0.0,0.15036540705142332,-0.041602744655021125
498,0.0,0.6669335065404277,-1.0784778697547586
499,0.0,-0.4197415872240951,0.19155354408940706
500,0.0,-1.4164432371109812,1.0689389077425977
501,0.0,0.05089390316072312,-0.779918689512745
502,0.0,0.7235993566190101,0.47821139068982554
503,0.0,-1.9033753714817947,1.3340663858651878
504,0.0,0.343669094635215,-1.0281645504890795
505,0.0,-0.4305503328731729,-0.27692309421137984
506,0.0,-0.28069108464336034,0.6075743956328655
507,0.0,1.929472569668261,-0.6931130512508384
508,0.0,-1.9488797221770588,0.8680290974590928
509,0.0,-1.1374207523924789,0.8388805755952576
510,0.0,1.238948616203929,-1.8659368024375445
511,0.0,0.44319847460904377,-0.03633437239752524
512,0.0,-0.9569674159026039,1.1946577565440275
513,0.0,1.5294574132797478,-2.0080215860139083
514,0.0,1.2621565681128388,0.019676042119753046
515,0.0,-1.6340542395913171,1.2702485239784311
516,0.0,-0.6378611338218303,-0.26275239399502587
517,0.0,-0.8934688913747422,-0.05122461003800732
518,0.0,-0.5759257956591599,0.6604362066442788
519,0.0,-0.23613064657901864,-0.1070450978058326
520,0.0,0.42995221750793866,-0.3442298075441323
521,0.0,1.0462536878864919,-1.1159653497477549
522,0.0,-1.2123119928250348,1.0055625339861405
523,0.0,-0.5545138080340274,0.37568489693483476
524,0.0,-1.6735430114019967,1.281042548650944
525,0.0,-1.3905966947342807,1.608950627705672
526,0.0,0.28740131596932716,-0.06957349505589346
527,0.0,0.6973415513284835,-0.55003052504629
528,0.0,0.10850616310912814,-0.6237698156114326
529,0.0,0.9089584140027599,-0.6753875408291262
530,0.0,-0.13753506652790362,-0.005020371268450938
531,0.0,0.8649926588365635,-0.5786185145453013
532,0.0,-0.3120643410480276,1.6008495948334769
533,0.0,-0.44471763846053913,-0.26861994289267765
534,0.0,3.314861616186377,-3.359732051998705
535,0.0,-0.8345424776324286,1.7310033273604113
536,0.0,0.3500763402158213,0.023681088530801225
537,0.0,-0.36482841860495885,0.14981575208137193
538,0.0,-0.4884924022572825,0.34171905391907204
539,0.0,1.703139457343301,-1.654037697333529
540,0.0,0.9680542626782347,0.1764351453660421
541,0.0,1.1439209963606203,-1.5799435195045206
542,0.0,0.10753087022355882,0.25287870720682615
543,0.0,-0.278572239850017,-0.27994894562317424
544,0.0,1.2433440445261263,-0.38782924195815
545,0.0,-1.5090398498727058,0.7780002395080468
546,0.0,-0.03230137550363094,0.067568018337854
547,0.0,1.6343414696867278,-1.0744236992605063
548,0.0,-0.47068683730452315,0.560270556396366
549,0.0,-1.5699792384911355,1.3931845773228468
550,0.0,-0.4537628066793858,0.29226256272634776
551,0.0,0.20799310296102733,0.46904037522073966
552,0.0,1.144822534722707,0.027040239891678808
553,0.0,1.387662560547427,-1.083253958899231
554,0.0,0.21547566339163626,0.13074415639434175
555,0.0,1.7051727714928944,-0.7876775765527809
556,0.0,0.3212333905328263,-0.22555444686294254
557,0.0,-1.0702384553743225,0.7768366753478362
558,0.0,0.7468200715678672,0.5568463077334977
559,0.0,-0.6152441689070142,-0.624380422735599
560,0.0,1.288458014194947,-0.764325868506778
561,0.0,1.0009866384190516,-0.713645268368293
562,0.0,-0.3807239304905353,-0.62032375412161
563,0.0,-0.7534126476829525,0.397946958276696
